workload_id,algorithm,arrival_pattern,burst_pattern,n_processes,arrival_mean,arrival_std,arrival_range,burst_mean,burst_std,burst_min,burst_max,burst_sum,burst_coefficient_of_variation,workload_density,short_job_ratio,arrival_clustering_score,burst_variability_index,priority_mean,priority_std,priority_min,priority_max,priority_span,algo_FCFS,algo_SJF_NP,algo_SRTF,algo_PRIORITY,algo_RR,is_preemptive,rr_quantum,avg_waiting,avg_turnaround,avg_response,cost
783,PRIORITY,clustered,short,12,9.75,4.303583777891785,11.0,2.1666666666666665,0.9860132971832694,1.0,4.0,26.0,0.4550830600283937,2.1666666666666665,1.0,0.6413680185090178,0.24650332429581734,6.0,2.8284271247461903,1.0,10.0,9.0,0,0,0,1,0,0,0,5.666666666666667,7.833333333333333,5.666666666666667,6.316666666666667
783,RR,clustered,short,12,9.75,4.303583777891785,11.0,2.1666666666666665,0.9860132971832694,1.0,4.0,26.0,0.4550830600283937,2.1666666666666665,1.0,0.6413680185090178,0.24650332429581734,6.0,2.8284271247461903,1.0,10.0,9.0,0,0,0,0,1,1,2,7.75,9.916666666666666,5.083333333333333,7.866666666666666
784,FCFS,scattered,long,10,7.6,6.216108107168021,17.0,15.4,2.8,11.0,20.0,154.0,0.18181818180637543,8.555555555555555,0.0,0.6546606607128878,0.27999999999999997,4.1,3.047950130825634,1.0,10.0,9.0,1,0,0,0,0,0,0,63.9,79.3,63.9,68.52
784,SJF_NP,scattered,long,10,7.6,6.216108107168021,17.0,15.4,2.8,11.0,20.0,154.0,0.18181818180637543,8.555555555555555,0.0,0.6546606607128878,0.27999999999999997,4.1,3.047950130825634,1.0,10.0,9.0,0,1,0,0,0,0,0,55.4,70.8,55.4,60.019999999999996
784,SRTF,scattered,long,10,7.6,6.216108107168021,17.0,15.4,2.8,11.0,20.0,154.0,0.18181818180637543,8.555555555555555,0.0,0.6546606607128878,0.27999999999999997,4.1,3.047950130825634,1.0,10.0,9.0,0,0,1,0,0,1,0,55.4,70.8,55.4,60.019999999999996
784,PRIORITY,scattered,long,10,7.6,6.216108107168021,17.0,15.4,2.8,11.0,20.0,154.0,0.18181818180637543,8.555555555555555,0.0,0.6546606607128878,0.27999999999999997,4.1,3.047950130825634,1.0,10.0,9.0,0,0,0,1,0,0,0,64.1,79.5,64.1,68.72
784,RR,scattered,long,10,7.6,6.216108107168021,17.0,15.4,2.8,11.0,20.0,154.0,0.18181818180637543,8.555555555555555,0.0,0.6546606607128878,0.27999999999999997,4.1,3.047950130825634,1.0,10.0,9.0,0,0,0,0,1,1,2,113.3,128.7,7.8,96.82
785,FCFS,tight,short,10,8.1,0.8306623862918076,2.0,2.6,1.019803902718557,1.0,4.0,26.0,0.3922322701255095,8.666666666666666,1.0,0.7231125379027308,0.25495097567963926,5.2,1.98997487421324,2.0,9.0,7.0,1,0,0,0,0,0,0,10.8,13.4,10.8,11.58
785,SJF_NP,tight,short,10,8.1,0.8306623862918076,2.0,2.6,1.019803902718557,1.0,4.0,26.0,0.3922322701255095,8.666666666666666,1.0,0.7231125379027308,0.25495097567963926,5.2,1.98997487421324,2.0,9.0,7.0,0,1,0,0,0,0,0,8.0,10.6,8.0,8.78
785,SRTF,tight,short,10,8.1,0.8306623862918076,2.0,2.6,1.019803902718557,1.0,4.0,26.0,0.3922322701255095,8.666666666666666,1.0,0.7231125379027308,0.25495097567963926,5.2,1.98997487421324,2.0,9.0,7.0,0,0,1,0,0,1,0,8.0,10.6,8.0,8.78
785,PRIORITY,tight,short,10,8.1,0.8306623862918076,2.0,2.6,1.019803902718557,1.0,4.0,26.0,0.3922322701255095,8.666666666666666,1.0,0.7231125379027308,0.25495097567963926,5.2,1.98997487421324,2.0,9.0,7.0,0,0,0,1,0,0,0,10.0,12.6,10.0,10.78
785,RR,tight,short,10,8.1,0.8306623862918076,2.0,2.6,1.019803902718557,1.0,4.0,26.0,0.3922322701255095,8.666666666666666,1.0,0.7231125379027308,0.25495097567963926,5.2,1.98997487421324,2.0,9.0,7.0,0,0,0,0,1,1,2,11.9,14.5,7.5,11.8
786,FCFS,clustered,short,11,12.090909090909092,8.39322828187912,18.0,2.4545454545454546,1.1570838237598051,1.0,4.0,27.0,0.47140452059897797,1.4210526315789473,1.0,0.5582511430589937,0.2892709559399513,6.181818181818182,2.6906633794452257,2.0,10.0,8.0,1,0,0,0,0,0,0,5.363636363636363,7.818181818181818,5.363636363636363,6.1
786,SJF_NP,clustered,short,11,12.090909090909092,8.39322828187912,18.0,2.4545454545454546,1.1570838237598051,1.0,4.0,27.0,0.47140452059897797,1.4210526315789473,1.0,0.5582511430589937,0.2892709559399513,6.181818181818182,2.6906633794452257,2.0,10.0,8.0,0,1,0,0,0,0,0,4.181818181818182,6.636363636363637,4.181818181818182,4.918181818181818
786,SRTF,clustered,short,11,12.090909090909092,8.39322828187912,18.0,2.4545454545454546,1.1570838237598051,1.0,4.0,27.0,0.47140452059897797,1.4210526315789473,1.0,0.5582511430589937,0.2892709559399513,6.181818181818182,2.6906633794452257,2.0,10.0,8.0,0,0,1,0,0,1,0,4.181818181818182,6.636363636363637,4.181818181818182,4.918181818181818
786,PRIORITY,clustered,short,11,12.090909090909092,8.39322828187912,18.0,2.4545454545454546,1.1570838237598051,1.0,4.0,27.0,0.47140452059897797,1.4210526315789473,1.0,0.5582511430589937,0.2892709559399513,6.181818181818182,2.6906633794452257,2.0,10.0,8.0,0,0,0,1,0,0,0,6.909090909090909,9.363636363636363,6.909090909090909,7.6454545454545455
786,RR,clustered,short,11,12.090909090909092,8.39322828187912,18.0,2.4545454545454546,1.1570838237598051,1.0,4.0,27.0,0.47140452059897797,1.4210526315789473,1.0,0.5582511430589937,0.2892709559399513,6.181818181818182,2.6906633794452257,2.0,10.0,8.0,0,0,0,0,1,1,2,7.2727272727272725,9.727272727272727,3.727272727272727,7.3
787,FCFS,clustered,medium,12,7.416666666666667,3.7518513948301426,8.0,7.333333333333333,1.699673171197595,5.0,10.0,88.0,0.231773614222612,9.777777777777779,0.0,0.5831276227966509,0.28327886186626583,4.416666666666667,3.4268141991586814,1.0,10.0,9.0,1,0,0,0,0,0,0,37.583333333333336,44.916666666666664,37.583333333333336,39.78333333333333
787,SJF_NP,clustered,medium,12,7.416666666666667,3.7518513948301426,8.0,7.333333333333333,1.699673171197595,5.0,10.0,88.0,0.231773614222612,9.777777777777779,0.0,0.5831276227966509,0.28327886186626583,4.416666666666667,3.4268141991586814,1.0,10.0,9.0,0,1,0,0,0,0,0,30.583333333333332,37.916666666666664,30.583333333333332,32.78333333333333
787,SRTF,clustered,medium,12,7.416666666666667,3.7518513948301426,8.0,7.333333333333333,1.699673171197595,5.0,10.0,88.0,0.231773614222612,9.777777777777779,0.0,0.5831276227966509,0.28327886186626583,4.416666666666667,3.4268141991586814,1.0,10.0,9.0,0,0,1,0,0,1,0,30.583333333333332,37.916666666666664,30.583333333333332,32.78333333333333
787,PRIORITY,clustered,medium,12,7.416666666666667,3.7518513948301426,8.0,7.333333333333333,1.699673171197595,5.0,10.0,88.0,0.231773614222612,9.777777777777779,0.0,0.5831276227966509,0.28327886186626583,4.416666666666667,3.4268141991586814,1.0,10.0,9.0,0,0,0,1,0,0,0,32.25,39.583333333333336,32.25,34.45
787,RR,clustered,medium,12,7.416666666666667,3.7518513948301426,8.0,7.333333333333333,1.699673171197595,5.0,10.0,88.0,0.231773614222612,9.777777777777779,0.0,0.5831276227966509,0.28327886186626583,4.416666666666667,3.4268141991586814,1.0,10.0,9.0,0,0,0,0,1,1,2,62.916666666666664,70.25,10.083333333333334,54.55
788,FCFS,scattered,medium,10,8.3,5.3113086899558,14.0,7.4,1.6852299546352716,5.0,10.0,74.0,0.22773377762264024,4.933333333333334,0.0,0.6459127540029466,0.2808716591058786,7.2,2.6758176320519307,2.0,10.0,8.0,1,0,0,0,0,0,0,26.6,34.0,26.6,28.82
788,SJF_NP,scattered,medium,10,8.3,5.3113086899558,14.0,7.4,1.6852299546352716,5.0,10.0,74.0,0.22773377762264024,4.933333333333334,0.0,0.6459127540029466,0.2808716591058786,7.2,2.6758176320519307,2.0,10.0,8.0,0,1,0,0,0,0,0,22.4,29.8,22.4,24.62
788,SRTF,scattered,medium,10,8.3,5.3113086899558,14.0,7.4,1.6852299546352716,5.0,10.0,74.0,0.22773377762264024,4.933333333333334,0.0,0.6459127540029466,0.2808716591058786,7.2,2.6758176320519307,2.0,10.0,8.0,0,0,1,0,0,1,0,22.4,29.8,22.4,24.62
788,PRIORITY,scattered,medium,10,8.3,5.3113086899558,14.0,7.4,1.6852299546352716,5.0,10.0,74.0,0.22773377762264024,4.933333333333334,0.0,0.6459127540029466,0.2808716591058786,7.2,2.6758176320519307,2.0,10.0,8.0,0,0,0,1,0,0,0,28.7,36.1,28.7,30.92
788,RR,scattered,medium,10,8.3,5.3113086899558,14.0,7.4,1.6852299546352716,5.0,10.0,74.0,0.22773377762264024,4.933333333333334,0.0,0.6459127540029466,0.2808716591058786,7.2,2.6758176320519307,2.0,10.0,8.0,0,0,0,0,1,1,2,43.9,51.3,7.9,38.919999999999995
789,FCFS,scattered,medium,12,12.333333333333334,5.185449728701348,16.0,7.333333333333333,1.247219128924647,6.0,10.0,88.0,0.1700753357392598,5.176470588235294,0.0,0.6949735453705089,0.2494438257849294,4.833333333333333,2.7028791233711424,1.0,9.0,8.0,1,0,0,0,0,0,0,31.833333333333332,39.166666666666664,31.833333333333332,34.03333333333333
789,SJF_NP,scattered,medium,12,12.333333333333334,5.185449728701348,16.0,7.333333333333333,1.247219128924647,6.0,10.0,88.0,0.1700753357392598,5.176470588235294,0.0,0.6949735453705089,0.2494438257849294,4.833333333333333,2.7028791233711424,1.0,9.0,8.0,0,1,0,0,0,0,0,30.583333333333332,37.916666666666664,30.583333333333332,32.78333333333333
789,SRTF,scattered,medium,12,12.333333333333334,5.185449728701348,16.0,7.333333333333333,1.247219128924647,6.0,10.0,88.0,0.1700753357392598,5.176470588235294,0.0,0.6949735453705089,0.2494438257849294,4.833333333333333,2.7028791233711424,1.0,9.0,8.0,0,0,1,0,0,1,0,30.583333333333332,37.916666666666664,30.583333333333332,32.78333333333333
789,PRIORITY,scattered,medium,12,12.333333333333334,5.185449728701348,16.0,7.333333333333333,1.247219128924647,6.0,10.0,88.0,0.1700753357392598,5.176470588235294,0.0,0.6949735453705089,0.2494438257849294,4.833333333333333,2.7028791233711424,1.0,9.0,8.0,0,0,0,1,0,0,0,33.666666666666664,41.0,33.666666666666664,35.86666666666667
789,RR,scattered,medium,12,12.333333333333334,5.185449728701348,16.0,7.333333333333333,1.247219128924647,6.0,10.0,88.0,0.1700753357392598,5.176470588235294,0.0,0.6949735453705089,0.2494438257849294,4.833333333333333,2.7028791233711424,1.0,9.0,8.0,0,0,0,0,1,1,2,54.5,61.833333333333336,9.5,47.699999999999996
790,FCFS,scattered,mixed,6,9.5,6.677075208003377,18.0,12.333333333333334,6.1553951042064625,4.0,19.0,74.0,0.4990860894897873,3.8947368421052633,0.3333333333333333,0.6485749890524539,0.3847121940129039,6.5,3.095695936834452,2.0,10.0,8.0,1,0,0,0,0,0,0,23.333333333333332,35.666666666666664,23.333333333333332,27.033333333333335
790,SJF_NP,scattered,mixed,6,9.5,6.677075208003377,18.0,12.333333333333334,6.1553951042064625,4.0,19.0,74.0,0.4990860894897873,3.8947368421052633,0.3333333333333333,0.6485749890524539,0.3847121940129039,6.5,3.095695936834452,2.0,10.0,8.0,0,1,0,0,0,0,0,17.166666666666668,29.5,17.166666666666668,20.866666666666667
790,SRTF,scattered,mixed,6,9.5,6.677075208003377,18.0,12.333333333333334,6.1553951042064625,4.0,19.0,74.0,0.4990860894897873,3.8947368421052633,0.3333333333333333,0.6485749890524539,0.3847121940129039,6.5,3.095695936834452,2.0,10.0,8.0,0,0,1,0,0,1,0,15.166666666666666,27.5,14.5,18.733333333333334
790,PRIORITY,scattered,mixed,6,9.5,6.677075208003377,18.0,12.333333333333334,6.1553951042064625,4.0,19.0,74.0,0.4990860894897873,3.8947368421052633,0.3333333333333333,0.6485749890524539,0.3847121940129039,6.5,3.095695936834452,2.0,10.0,8.0,0,0,0,1,0,0,0,20.166666666666668,32.5,20.166666666666668,23.86666666666667
790,RR,scattered,mixed,6,9.5,6.677075208003377,18.0,12.333333333333334,6.1553951042064625,4.0,19.0,74.0,0.4990860894897873,3.8947368421052633,0.3333333333333333,0.6485749890524539,0.3847121940129039,6.5,3.095695936834452,2.0,10.0,8.0,0,0,0,0,1,1,2,30.833333333333332,43.166666666666664,2.8333333333333335,28.933333333333334
791,FCFS,ordered,medium,12,10.416666666666666,7.041050268879557,20.0,7.416666666666667,1.7057907908715602,5.0,10.0,89.0,0.22999426390672797,4.238095238095238,0.0,0.6647118919581163,0.28429846514526,6.416666666666667,2.812422838447701,1.0,10.0,9.0,1,0,0,0,0,0,0,28.25,35.666666666666664,28.25,30.475
791,SJF_NP,ordered,medium,12,10.416666666666666,7.041050268879557,20.0,7.416666666666667,1.7057907908715602,5.0,10.0,89.0,0.22999426390672797,4.238095238095238,0.0,0.6647118919581163,0.28429846514526,6.416666666666667,2.812422838447701,1.0,10.0,9.0,0,1,0,0,0,0,0,25.25,32.666666666666664,25.25,27.474999999999998
791,SRTF,ordered,medium,12,10.416666666666666,7.041050268879557,20.0,7.416666666666667,1.7057907908715602,5.0,10.0,89.0,0.22999426390672797,4.238095238095238,0.0,0.6647118919581163,0.28429846514526,6.416666666666667,2.812422838447701,1.0,10.0,9.0,0,0,1,0,0,1,0,25.166666666666668,32.583333333333336,24.75,27.308333333333334
791,PRIORITY,ordered,medium,12,10.416666666666666,7.041050268879557,20.0,7.416666666666667,1.7057907908715602,5.0,10.0,89.0,0.22999426390672797,4.238095238095238,0.0,0.6647118919581163,0.28429846514526,6.416666666666667,2.812422838447701,1.0,10.0,9.0,0,0,0,1,0,0,0,32.166666666666664,39.583333333333336,32.166666666666664,34.391666666666666
791,RR,ordered,medium,12,10.416666666666666,7.041050268879557,20.0,7.416666666666667,1.7057907908715602,5.0,10.0,89.0,0.22999426390672797,4.238095238095238,0.0,0.6647118919581163,0.28429846514526,6.416666666666667,2.812422838447701,1.0,10.0,9.0,0,0,0,0,1,1,2,46.75,54.166666666666664,8.916666666666666,41.40833333333333
792,FCFS,ordered,medium,11,9.636363636363637,7.010028235875273,19.0,7.545454545454546,2.0610516452281153,5.0,10.0,83.0,0.27315142282535665,4.15,0.0,0.6494985882062363,0.3435086075380192,5.454545454545454,2.8400907912387834,1.0,10.0,9.0,1,0,0,0,0,0,0,27.545454545454547,35.09090909090909,27.545454545454547,29.809090909090912
792,SJF_NP,ordered,medium,11,9.636363636363637,7.010028235875273,19.0,7.545454545454546,2.0610516452281153,5.0,10.0,83.0,0.27315142282535665,4.15,0.0,0.6494985882062363,0.3435086075380192,5.454545454545454,2.8400907912387834,1.0,10.0,9.0,0,1,0,0,0,0,0,23.09090909090909,30.636363636363637,23.09090909090909,25.354545454545452
792,SRTF,ordered,medium,11,9.636363636363637,7.010028235875273,19.0,7.545454545454546,2.0610516452281153,5.0,10.0,83.0,0.27315142282535665,4.15,0.0,0.6494985882062363,0.3435086075380192,5.454545454545454,2.8400907912387834,1.0,10.0,9.0,0,0,1,0,0,1,0,23.09090909090909,30.636363636363637,23.09090909090909,25.354545454545452
792,PRIORITY,ordered,medium,11,9.636363636363637,7.010028235875273,19.0,7.545454545454546,2.0610516452281153,5.0,10.0,83.0,0.27315142282535665,4.15,0.0,0.6494985882062363,0.3435086075380192,5.454545454545454,2.8400907912387834,1.0,10.0,9.0,0,0,0,1,0,0,0,29.272727272727273,36.81818181818182,29.272727272727273,31.536363636363635
792,RR,ordered,medium,11,9.636363636363637,7.010028235875273,19.0,7.545454545454546,2.0610516452281153,5.0,10.0,83.0,0.27315142282535665,4.15,0.0,0.6494985882062363,0.3435086075380192,5.454545454545454,2.8400907912387834,1.0,10.0,9.0,0,0,0,0,1,1,2,45.90909090909091,53.45454545454545,8.181818181818182,40.62727272727272
793,FCFS,tight,medium,7,18.142857142857142,0.6388765649999398,2.0,8.0,1.1952286093343936,6.0,10.0,56.0,0.14940357614812375,18.666666666666668,0.0,0.7870411450000201,0.23904572186687872,5.714285714285714,3.2387954425013237,1.0,10.0,9.0,1,0,0,0,0,0,0,21.142857142857142,29.142857142857142,21.142857142857142,23.54285714285714
793,SJF_NP,tight,medium,7,18.142857142857142,0.6388765649999398,2.0,8.0,1.1952286093343936,6.0,10.0,56.0,0.14940357614812375,18.666666666666668,0.0,0.7870411450000201,0.23904572186687872,5.714285714285714,3.2387954425013237,1.0,10.0,9.0,0,1,0,0,0,0,0,20.571428571428573,28.571428571428573,20.571428571428573,22.97142857142857
793,SRTF,tight,medium,7,18.142857142857142,0.6388765649999398,2.0,8.0,1.1952286093343936,6.0,10.0,56.0,0.14940357614812375,18.666666666666668,0.0,0.7870411450000201,0.23904572186687872,5.714285714285714,3.2387954425013237,1.0,10.0,9.0,0,0,1,0,0,1,0,20.571428571428573,28.571428571428573,20.571428571428573,22.97142857142857
793,PRIORITY,tight,medium,7,18.142857142857142,0.6388765649999398,2.0,8.0,1.1952286093343936,6.0,10.0,56.0,0.14940357614812375,18.666666666666668,0.0,0.7870411450000201,0.23904572186687872,5.714285714285714,3.2387954425013237,1.0,10.0,9.0,0,0,0,1,0,0,0,21.428571428571427,29.428571428571427,21.428571428571427,23.828571428571426
793,RR,tight,medium,7,18.142857142857142,0.6388765649999398,2.0,8.0,1.1952286093343936,6.0,10.0,56.0,0.14940357614812375,18.666666666666668,0.0,0.7870411450000201,0.23904572186687872,5.714285714285714,3.2387954425013237,1.0,10.0,9.0,0,0,0,0,1,1,2,37.714285714285715,45.714285714285715,4.857142857142857,33.54285714285714
794,FCFS,scattered,medium,8,11.0,6.461423991660043,19.0,7.0,1.3228756555322954,5.0,9.0,56.0,0.18898223647761617,2.8,0.0,0.6769288004169979,0.2645751311064591,6.0,3.0,2.0,10.0,8.0,1,0,0,0,0,0,0,13.375,20.375,13.375,15.475000000000001
794,SJF_NP,scattered,medium,8,11.0,6.461423991660043,19.0,7.0,1.3228756555322954,5.0,9.0,56.0,0.18898223647761617,2.8,0.0,0.6769288004169979,0.2645751311064591,6.0,3.0,2.0,10.0,8.0,0,1,0,0,0,0,0,11.875,18.875,11.875,13.975
794,SRTF,scattered,medium,8,11.0,6.461423991660043,19.0,7.0,1.3228756555322954,5.0,9.0,56.0,0.18898223647761617,2.8,0.0,0.6769288004169979,0.2645751311064591,6.0,3.0,2.0,10.0,8.0,0,0,1,0,0,1,0,11.875,18.875,11.875,13.975
794,PRIORITY,scattered,medium,8,11.0,6.461423991660043,19.0,7.0,1.3228756555322954,5.0,9.0,56.0,0.18898223647761617,2.8,0.0,0.6769288004169979,0.2645751311064591,6.0,3.0,2.0,10.0,8.0,0,0,0,1,0,0,0,14.25,21.25,14.25,16.35
794,RR,scattered,medium,8,11.0,6.461423991660043,19.0,7.0,1.3228756555322954,5.0,9.0,56.0,0.18898223647761617,2.8,0.0,0.6769288004169979,0.2645751311064591,6.0,3.0,2.0,10.0,8.0,0,0,0,0,1,1,2,24.125,31.125,4.125,22.224999999999998
795,FCFS,clustered,mixed,10,8.2,3.2186953878862163,7.0,12.7,5.657738063926255,3.0,20.0,127.0,0.44549118610084754,15.875,0.1,0.597663076514223,0.31431878132923635,4.5,1.6881943016134133,2.0,8.0,6.0,1,0,0,0,0,0,0,62.7,75.4,62.7,66.51
795,SJF_NP,clustered,mixed,10,8.2,3.2186953878862163,7.0,12.7,5.657738063926255,3.0,20.0,127.0,0.44549118610084754,15.875,0.1,0.597663076514223,0.31431878132923635,4.5,1.6881943016134133,2.0,8.0,6.0,0,1,0,0,0,0,0,40.1,52.8,40.1,43.910000000000004
795,SRTF,clustered,mixed,10,8.2,3.2186953878862163,7.0,12.7,5.657738063926255,3.0,20.0,127.0,0.44549118610084754,15.875,0.1,0.597663076514223,0.31431878132923635,4.5,1.6881943016134133,2.0,8.0,6.0,0,0,1,0,0,1,0,39.8,52.5,38.7,43.39
795,PRIORITY,clustered,mixed,10,8.2,3.2186953878862163,7.0,12.7,5.657738063926255,3.0,20.0,127.0,0.44549118610084754,15.875,0.1,0.597663076514223,0.31431878132923635,4.5,1.6881943016134133,2.0,8.0,6.0,0,0,0,1,0,0,0,56.9,69.6,56.9,60.71
795,RR,clustered,mixed,10,8.2,3.2186953878862163,7.0,12.7,5.657738063926255,3.0,20.0,127.0,0.44549118610084754,15.875,0.1,0.597663076514223,0.31431878132923635,4.5,1.6881943016134133,2.0,8.0,6.0,0,0,0,0,1,1,2,80.1,92.8,8.2,69.53
796,FCFS,clustered,short,6,11.5,4.716990566028302,13.0,2.6666666666666665,0.7453559924999298,2.0,4.0,16.0,0.279508497082658,1.1428571428571428,1.0,0.6630721024265499,0.2484519974999766,4.833333333333333,2.91070819942883,1.0,10.0,9.0,1,0,0,0,0,0,0,3.6666666666666665,6.333333333333333,3.6666666666666665,4.466666666666667
796,SJF_NP,clustered,short,6,11.5,4.716990566028302,13.0,2.6666666666666665,0.7453559924999298,2.0,4.0,16.0,0.279508497082658,1.1428571428571428,1.0,0.6630721024265499,0.2484519974999766,4.833333333333333,2.91070819942883,1.0,10.0,9.0,0,1,0,0,0,0,0,3.3333333333333335,6.0,3.3333333333333335,4.133333333333334
796,SRTF,clustered,short,6,11.5,4.716990566028302,13.0,2.6666666666666665,0.7453559924999298,2.0,4.0,16.0,0.279508497082658,1.1428571428571428,1.0,0.6630721024265499,0.2484519974999766,4.833333333333333,2.91070819942883,1.0,10.0,9.0,0,0,1,0,0,1,0,3.3333333333333335,6.0,3.3333333333333335,4.133333333333334
796,PRIORITY,clustered,short,6,11.5,4.716990566028302,13.0,2.6666666666666665,0.7453559924999298,2.0,4.0,16.0,0.279508497082658,1.1428571428571428,1.0,0.6630721024265499,0.2484519974999766,4.833333333333333,2.91070819942883,1.0,10.0,9.0,0,0,0,1,0,0,0,4.333333333333333,7.0,4.333333333333333,5.133333333333333
796,RR,clustered,short,6,11.5,4.716990566028302,13.0,2.6666666666666665,0.7453559924999298,2.0,4.0,16.0,0.279508497082658,1.1428571428571428,1.0,0.6630721024265499,0.2484519974999766,4.833333333333333,2.91070819942883,1.0,10.0,9.0,0,0,0,0,1,1,2,5.0,7.666666666666667,2.8333333333333335,5.366666666666666
797,FCFS,scattered,medium,9,7.888888888888889,5.1735318785879185,16.0,7.444444444444445,1.640535895581489,5.0,10.0,67.0,0.2203704934067174,3.9411764705882355,0.0,0.6956745953771812,0.2734226492635815,7.777777777777778,1.9876159799998132,3.0,10.0,7.0,1,0,0,0,0,0,0,22.77777777777778,30.22222222222222,22.77777777777778,25.011111111111113
797,SJF_NP,scattered,medium,9,7.888888888888889,5.1735318785879185,16.0,7.444444444444445,1.640535895581489,5.0,10.0,67.0,0.2203704934067174,3.9411764705882355,0.0,0.6956745953771812,0.2734226492635815,7.777777777777778,1.9876159799998132,3.0,10.0,7.0,0,1,0,0,0,0,0,19.444444444444443,26.88888888888889,19.444444444444443,21.677777777777777
797,SRTF,scattered,medium,9,7.888888888888889,5.1735318785879185,16.0,7.444444444444445,1.640535895581489,5.0,10.0,67.0,0.2203704934067174,3.9411764705882355,0.0,0.6956745953771812,0.2734226492635815,7.777777777777778,1.9876159799998132,3.0,10.0,7.0,0,0,1,0,0,1,0,19.444444444444443,26.88888888888889,19.444444444444443,21.677777777777777
797,PRIORITY,scattered,medium,9,7.888888888888889,5.1735318785879185,16.0,7.444444444444445,1.640535895581489,5.0,10.0,67.0,0.2203704934067174,3.9411764705882355,0.0,0.6956745953771812,0.2734226492635815,7.777777777777778,1.9876159799998132,3.0,10.0,7.0,0,0,0,1,0,0,0,20.333333333333332,27.77777777777778,20.333333333333332,22.566666666666666
797,RR,scattered,medium,9,7.888888888888889,5.1735318785879185,16.0,7.444444444444445,1.640535895581489,5.0,10.0,67.0,0.2203704934067174,3.9411764705882355,0.0,0.6956745953771812,0.2734226492635815,7.777777777777778,1.9876159799998132,3.0,10.0,7.0,0,0,0,0,1,1,2,39.888888888888886,47.333333333333336,6.777777777777778,35.5
798,FCFS,clustered,medium,12,8.583333333333334,2.059867849051379,5.0,8.083333333333334,1.4976833963009524,5.0,10.0,97.0,0.18528042013802126,16.166666666666668,0.0,0.6566886918247701,0.24961389938349207,4.583333333333333,3.0675270532176606,1.0,10.0,9.0,1,0,0,0,0,0,0,41.583333333333336,49.666666666666664,41.583333333333336,44.00833333333333
798,SJF_NP,clustered,medium,12,8.583333333333334,2.059867849051379,5.0,8.083333333333334,1.4976833963009524,5.0,10.0,97.0,0.18528042013802126,16.166666666666668,0.0,0.6566886918247701,0.24961389938349207,4.583333333333333,3.0675270532176606,1.0,10.0,9.0,0,1,0,0,0,0,0,36.916666666666664,45.0,36.916666666666664,39.34166666666667
798,SRTF,clustered,medium,12,8.583333333333334,2.059867849051379,5.0,8.083333333333334,1.4976833963009524,5.0,10.0,97.0,0.18528042013802126,16.166666666666668,0.0,0.6566886918247701,0.24961389938349207,4.583333333333333,3.0675270532176606,1.0,10.0,9.0,0,0,1,0,0,1,0,36.916666666666664,45.0,36.916666666666664,39.34166666666667
798,PRIORITY,clustered,medium,12,8.583333333333334,2.059867849051379,5.0,8.083333333333334,1.4976833963009524,5.0,10.0,97.0,0.18528042013802126,16.166666666666668,0.0,0.6566886918247701,0.24961389938349207,4.583333333333333,3.0675270532176606,1.0,10.0,9.0,0,0,0,1,0,0,0,40.833333333333336,48.916666666666664,40.833333333333336,43.25833333333334
798,RR,clustered,medium,12,8.583333333333334,2.059867849051379,5.0,8.083333333333334,1.4976833963009524,5.0,10.0,97.0,0.18528042013802126,16.166666666666668,0.0,0.6566886918247701,0.24961389938349207,4.583333333333333,3.0675270532176606,1.0,10.0,9.0,0,0,0,0,1,1,2,72.41666666666667,80.5,9.916666666666666,62.34166666666667
799,FCFS,mixed,mixed,5,6.2,4.707440918375928,13.0,9.6,3.5552777669262356,4.0,13.0,48.0,0.370341434016239,3.4285714285714284,0.2,0.6637542201160052,0.3555277766926236,6.2,2.785677655436824,3.0,10.0,7.0,1,0,0,0,0,0,0,17.8,27.4,17.8,20.68
799,SJF_NP,mixed,mixed,5,6.2,4.707440918375928,13.0,9.6,3.5552777669262356,4.0,13.0,48.0,0.370341434016239,3.4285714285714284,0.2,0.6637542201160052,0.3555277766926236,6.2,2.785677655436824,3.0,10.0,7.0,0,1,0,0,0,0,0,13.6,23.2,13.6,16.48
799,SRTF,mixed,mixed,5,6.2,4.707440918375928,13.0,9.6,3.5552777669262356,4.0,13.0,48.0,0.370341434016239,3.4285714285714284,0.2,0.6637542201160052,0.3555277766926236,6.2,2.785677655436824,3.0,10.0,7.0,0,0,1,0,0,1,0,12.4,22.0,7.2,14.24
799,PRIORITY,mixed,mixed,5,6.2,4.707440918375928,13.0,9.6,3.5552777669262356,4.0,13.0,48.0,0.370341434016239,3.4285714285714284,0.2,0.6637542201160052,0.3555277766926236,6.2,2.785677655436824,3.0,10.0,7.0,0,0,0,1,0,0,0,17.8,27.4,17.8,20.68
799,RR,mixed,mixed,5,6.2,4.707440918375928,13.0,9.6,3.5552777669262356,4.0,13.0,48.0,0.370341434016239,3.4285714285714284,0.2,0.6637542201160052,0.3555277766926236,6.2,2.785677655436824,3.0,10.0,7.0,0,0,0,0,1,1,2,26.0,35.6,3.0,24.28
800,FCFS,clustered,short,8,5.25,5.018714974971183,11.0,2.25,1.1989578808281798,1.0,4.0,18.0,0.5328701690201376,1.5,1.0,0.5817737520857347,0.29973947020704494,5.625,3.119995993587171,1.0,10.0,9.0,1,0,0,0,0,0,0,4.125,6.375,4.125,4.8
